Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
10/10/2015,10,October,2015,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,15,13,35,330,195,525
10/10/2015,10,October,2015,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,13,13,35,286,169,455
10/10/2015,10,October,2015,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,4,13,35,88,52,140
12/31/2013,31,December,2013,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,28,13,35,616,364,980
12/31/2013,31,December,2013,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,10,13,35,220,130,350
12/31/2015,31,December,2015,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,26,13,35,572,338,910
12/31/2015,31,December,2015,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,9,13,35,198,117,315
5/31/2014,31,May,2014,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,12,13,35,264,156,420
5/31/2014,31,May,2014,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,16,13,35,352,208,560
5/31/2016,31,May,2016,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,14,13,35,308,182,490
5/31/2016,31,May,2016,24,Youth (<25),F,Australia,South Australia,Accessories,Tires and Tubes,HL Mountain Tire,13,13,35,286,169,455
8/9/2013,9,August,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20
8/9/2015,9,August,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,7,7,14
8/9/2015,9,August,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
9/26/2013,26,September,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
9/26/2013,26,September,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
9/26/2015,26,September,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
9/26/2015,26,September,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26
10/1/2013,1,October,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
10/1/2013,1,October,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38
10/1/2015,1,October,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26
10/1/2015,1,October,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,18,18,36
10/8/2013,8,October,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,29,29,58
10/8/2013,8,October,2013,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42
10/8/2015,8,October,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54
10/8/2015,8,October,2015,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42
4/29/2014,29,April,2014,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
4/29/2016,29,April,2016,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26
6/15/2014,15,June,2014,17,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,Road Tire Tube,21,1,4,63,21,84
6/15/2014,15,June,2014,17,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,Road Tire Tube,26,1,4,78,26,104
6/15/2016,15,June,2016,17,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,Road Tire Tube,21,1,4,63,21,84
6/15/2016,15,June,2016,17,Youth (<25),M,France,Yveline,Accessories,Tires and Tubes,Road Tire Tube,24,1,4,72,24,96
10/26/2013,26,October,2013,19,Youth (<25),F,France,Val d'Oise,Accessories,Tires and Tubes,Touring Tire Tube,21,2,5,63,42,105
10/26/2013,26,October,2013,19,Youth (<25),F,France,Val d'Oise,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,27,18,45
10/26/2015,26,October,2015,19,Youth (<25),F,France,Val d'Oise,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,54,36,90
10/26/2015,26,October,2015,19,Youth (<25),F,France,Val d'Oise,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,27,18,45
9/22/2013,22,September,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,6,4,10
9/22/2015,22,September,2015,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,4,2,5,12,8,20
10/28/2013,28,October,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,30,2,5,90,60,150
10/28/2015,28,October,2015,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,32,2,5,96,64,160
11/22/2013,22,November,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,4,2,5,12,8,20
11/22/2013,22,November,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,66,44,110
11/22/2015,22,November,2015,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,9,6,15
11/22/2015,22,November,2015,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,72,48,120
11/27/2013,27,November,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,66,44,110
11/27/2013,27,November,2013,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,87,58,145
11/27/2015,27,November,2015,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,63,42,105
11/27/2015,27,November,2015,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,87,58,145
1/2/2014,2,January,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,30,20,50
1/2/2014,2,January,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5,24,16,40
1/2/2016,2,January,2016,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35
4/9/2014,9,April,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35
4/9/2014,9,April,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,84,56,140
4/9/2014,9,April,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,45,30,75
4/9/2016,9,April,2016,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35
4/9/2016,9,April,2016,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,75,50,125
4/9/2016,9,April,2016,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,51,34,85
5/10/2014,10,May,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,57,38,95
5/10/2014,10,May,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,84,56,140
5/10/2016,10,May,2016,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,18,2,5,54,36,90
5/10/2016,10,May,2016,30,Young Adults (25-34),M,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,87,58,145
9/27/2013,27,September,2013,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,20,12,33,420,240,660
9/27/2013,27,September,2013,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,30,12,33,630,360,990
9/27/2015,27,September,2015,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,22,12,33,462,264,726
9/27/2015,27,September,2015,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,30,12,33,630,360,990
1/7/2014,7,January,2014,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,28,12,33,588,336,924
1/7/2016,7,January,2016,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,26,12,33,546,312,858
3/18/2014,18,March,2014,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,11,12,33,231,132,363
3/18/2016,18,March,2016,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,9,12,33,189,108,297
6/25/2014,25,June,2014,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,21,12,33,441,252,693
6/25/2014,25,June,2014,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,9,12,33,189,108,297
6/25/2016,25,June,2016,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,20,12,33,420,240,660
6/25/2016,25,June,2016,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Tires and Tubes,HL Road Tire,11,12,33,231,132,363
4/14/2014,14,April,2014,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,27,9,25,432,243,675
4/14/2014,14,April,2014,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,8,9,25,128,72,200
4/14/2016,14,April,2016,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,26,9,25,416,234,650
4/14/2016,14,April,2016,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,7,9,25,112,63,175
6/13/2014,13,June,2014,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,20,9,25,320,180,500
6/13/2014,13,June,2014,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,7,9,25,112,63,175
6/13/2016,13,June,2016,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,21,9,25,336,189,525
6/13/2016,13,June,2016,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,4,9,25,64,36,100
6/22/2014,22,June,2014,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,26,9,25,416,234,650
6/22/2014,22,June,2014,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,29,9,25,464,261,725
6/22/2016,22,June,2016,35,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,ML Road Tire,28,9,25,448,252,700
8/7/2013,7,August,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54
8/7/2013,7,August,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
8/7/2013,7,August,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
8/7/2015,7,August,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50
8/7/2015,7,August,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
8/7/2015,7,August,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18
9/17/2013,17,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44
9/17/2013,17,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18
9/17/2015,17,September,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44
9/17/2015,17,September,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20
9/28/2013,28,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40
9/28/2013,28,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38
9/28/2013,28,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20
9/28/2015,28,September,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34
9/28/2015,28,September,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38
9/28/2015,28,September,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
10/2/2013,2,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
10/2/2013,2,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10
10/2/2013,2,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40
10/2/2015,2,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10
10/2/2015,2,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40
10/7/2013,7,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
10/7/2015,7,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
10/13/2013,13,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
10/13/2013,13,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44
10/13/2013,13,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28
10/13/2015,13,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
10/13/2015,13,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44
10/13/2015,13,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28
10/29/2013,29,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
10/29/2015,29,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
10/31/2013,31,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,24,24,48
10/31/2013,31,October,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,29,29,58
10/31/2015,31,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50
10/31/2015,31,October,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,31,1,2,31,31,62
11/30/2013,30,November,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
11/30/2013,30,November,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26
11/30/2015,30,November,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
11/30/2015,30,November,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28
12/8/2013,8,December,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30
12/8/2015,8,December,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,16,16,32
12/28/2013,28,December,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10
12/28/2013,28,December,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
12/28/2015,28,December,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
12/28/2015,28,December,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
12/29/2013,29,December,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18
12/29/2013,29,December,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46
12/29/2015,29,December,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20
12/29/2015,29,December,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46
1/3/2014,3,January,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46
1/3/2016,3,January,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44
1/13/2014,13,January,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
1/13/2016,13,January,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10
3/18/2014,18,March,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
3/18/2014,18,March,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42
3/18/2016,18,March,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
3/18/2016,18,March,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,23,23,46
4/18/2014,18,April,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18
4/18/2016,18,April,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,11,11,22
4/25/2014,25,April,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52
4/25/2016,25,April,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,28,28,56
4/29/2014,29,April,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
4/29/2016,29,April,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
5/10/2014,10,May,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30
5/10/2014,10,May,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
5/10/2016,10,May,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24
5/10/2016,10,May,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
5/20/2014,20,May,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54
5/20/2016,20,May,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52
5/31/2014,31,May,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,27,27,54
5/31/2014,31,May,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
5/31/2016,31,May,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,26,26,52
5/31/2016,31,May,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
6/23/2014,23,June,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
6/23/2016,23,June,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
7/11/2014,11,July,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,7,7,14
7/11/2016,11,July,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
7/21/2014,21,July,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
7/21/2016,21,July,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20
7/24/2014,24,July,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,20,20,40
7/24/2014,24,July,2014,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
7/24/2016,24,July,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34
7/24/2016,24,July,2016,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
9/24/2013,24,September,2013,60,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
9/24/2013,24,September,2013,60,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
9/24/2015,24,September,2015,60,Adults (35-64),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,3,3,6
8/5/2013,5,August,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,45,30,75
8/5/2013,5,August,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,72,48,120
8/5/2015,5,August,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,51,34,85
8/5/2015,5,August,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,78,52,130
8/12/2013,12,August,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,36,24,60
8/12/2013,12,August,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,6,4,10
8/12/2015,12,August,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,42,28,70
8/12/2015,12,August,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5
8/29/2013,29,August,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,16,2,5,48,32,80
8/29/2013,29,August,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,84,56,140
8/29/2015,29,August,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,51,34,85
8/29/2015,29,August,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,75,50,125
9/3/2013,3,September,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,30,2,5,90,60,150
9/3/2013,3,September,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,42,28,70
9/3/2015,3,September,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,87,58,145
9/3/2015,3,September,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,42,28,70
10/1/2013,1,October,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,33,22,55
10/1/2013,1,October,2013,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,39,26,65
10/1/2015,1,October,2015,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5,24,16,40
